Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
ENSG00000126749	255.37039369748655	0.570452754859738	0.08553221911741399	4.7068160965306435e-12	7.216088281644087e-11	TRUE
ENSG00000100522	245.42798787294745	0.5704438480978087	0.10614847577319608	1.3811882672495114e-8	1.237866499022539e-7	TRUE
ENSG00000140848	438.65203325617586	0.5702586607661813	0.06620611200547011	1.3617686670282305e-18	5.416508653140926e-17	TRUE
ENSG00000135862	287.38355894154205	0.5698051038207503	0.10734991405890612	2.0379422158339994e-8	1.7793042893596537e-7	TRUE
ENSG00000109519	297.925389559105	0.5691406823362296	0.05764028890683675	1.0330129525891509e-23	8.019114144041762e-22	TRUE
ENSG00000140307	428.3926370764825	0.5688256343347957	0.05989522223069144	4.039600881365201e-22	2.562902336955033e-20	TRUE
ENSG00000265688	34.017614015702165	0.5680766877931889	0.11211290572896898	8.265281876996549e-8	6.486756806030126e-7	TRUE
ENSG00000164338	129.95325862285702	0.5680202816880279	0.08361978956387651	2.0955865790957796e-12	3.392948780709896e-11	TRUE
ENSG00000260641	56.288834984335146	0.5679810334809248	0.08770621606130079	1.9132239050087314e-11	2.6601887575324326e-10	TRUE
ENSG00000154814	118.81258295620773	0.5676474828904698	0.07895421019242574	1.2639792681171543e-13	2.507949598013149e-12	TRUE
ENSG00000116120	782.9218399642187	0.5674843844624923	0.07998626625409111	2.276577678635581e-13	4.355671143152737e-12	TRUE
ENSG00000235526	3.2855342162755883	0.5671066011747676	0.19079220708566844	7.099509794957447e-4	0.0027353711828074913	TRUE
ENSG00000281005	15.52602910527677	0.5670085165953421	0.4602156055099616	0.01738252558591855	0.0478359210592457	TRUE
ENSG00000111845	278.54781375215384	0.5669524539075407	0.06612252322389191	1.898742082372153e-18	7.448576764359154e-17	TRUE
ENSG00000264772	68.90310584711222	0.5669044630337617	0.08843821392419846	3.186291999661362e-11	4.288851501098129e-10	TRUE
ENSG00000160588	50.78085169644801	0.5668537732177117	0.07472613201037583	6.4762786648840996e-15	1.526678718295385e-13	TRUE
ENSG00000224888	11.539317977256564	0.5668176972689382	0.1270384567540648	1.8014302722207191e-6	1.1328377592929853e-5	TRUE
ENSG00000246662	13.313880254274912	0.5668175654368417	0.21490853091910528	0.00141063295656542	0.005108698212677726	TRUE
ENSG00000269951	22.601435593480055	0.5666111699375469	0.10929098676516849	4.669366525837336e-8	3.8467256454437436e-7	TRUE
ENSG00000126777	1046.4034224482348	0.5664258503861923	0.07749419341990134	4.89428797446277e-14	1.0266018735005786e-12	TRUE
ENSG00000233791	4.317871972895428	0.5663116895372563	0.3515272578362233	0.013550664118495412	0.03856715934035662	TRUE
ENSG00000135821	1624.4295499514403	0.5655786470464527	0.07010645987800893	1.2579480887452543e-16	3.811671714659117e-15	TRUE
ENSG00000267051	1.588090943550907	0.5655671669928266	0.2833296058008948	0.009127025659406686	0.02715911109652053	TRUE
ENSG00000170270	67.33314680957312	0.5647022658409695	0.07458596351159773	7.47381377602743e-15	1.7474035029574597e-13	TRUE
ENSG00000276867	2.510008164573767	0.5646323148848896	0.26089261840579386	0.006016486132045618	0.01877047245785723	TRUE
ENSG00000126249	149.87984408571833	0.5640099462818015	0.05980135141464852	8.247204532907375e-22	4.9744582270670187e-20	TRUE
ENSG00000265354	442.8208279190475	0.5636951211998219	0.05965916296540563	6.544719941518884e-22	4.052206720417535e-20	TRUE
ENSG00000258920	5.247967708783327	0.563582093468611	0.16549479164598255	1.506033643718632e-4	6.678897907378365e-4	TRUE
ENSG00000156017	154.2097453920677	0.5635254214439039	0.08828032312721533	3.3948357507258873e-11	4.547982513811349e-10	TRUE
ENSG00000170891	3.142046221124573	0.5634388560691024	0.40028641113919494	0.017815437594552473	0.048802523346697844	TRUE
ENSG00000132463	1255.1743728933152	0.5631327754853432	0.06502020390913667	1.3511471161957594e-18	5.382593046612409e-17	TRUE
ENSG00000257434	15.274471896042348	0.5630592984445266	0.14587055431730836	2.3826217502032042e-5	1.22418448053332e-4	TRUE
ENSG00000183688	115.0189930967215	0.5629127078559591	0.07704094482643785	5.557433284459885e-14	1.160961367838998e-12	TRUE
ENSG00000273604	19.554074783638047	0.5628850432072876	0.14883572456660418	3.1584675486628025e-5	1.5872643000760945e-4	TRUE
ENSG00000214827	36.78468885741273	0.562351478789334	0.09170646711250871	1.9214423518673886e-10	2.3179089779921385e-9	TRUE
ENSG00000115539	227.07524744830351	0.5619943318819443	0.1378612375934067	7.428818530542173e-6	4.203556312316255e-5	TRUE
ENSG00000144867	571.2935152122534	0.5618083494837358	0.07039550125603633	3.1828004004191387e-16	8.947708565510916e-15	TRUE
ENSG00000149428	1666.9033728993818	0.5616098578423325	0.0761252204171202	2.988803810111652e-14	6.51376708234257e-13	TRUE
ENSG00000213927	16.654092905040454	0.5613171181866452	0.11529651038605827	2.5038359491337713e-7	1.8204885317768042e-6	TRUE
ENSG00000258302	8.210366520904426	0.5612240205166081	0.13904708863556003	1.2729742730245399e-5	6.910854414824753e-5	TRUE
ENSG00000154640	110.20937149390481	0.5610119525296656	0.061574747032704484	1.715796698748426e-20	8.799879475916327e-19	TRUE
ENSG00000173436	612.3390321601029	0.5605556406556146	0.06639539633484064	5.849375257069273e-18	2.1228770795253525e-16	TRUE
ENSG00000173157	38.56394463130866	0.5604570464548677	0.10236706632544008	9.174422966376434e-9	8.416165588041502e-8	TRUE
ENSG00000134697	454.85538731614514	0.5603896038442466	0.07654618225916458	4.6025491704269746e-14	9.69364761755091e-13	TRUE
ENSG00000164611	33.004075721621476	0.5603660047861252	0.1253315992858005	1.5709560648612309e-6	1.000141627517575e-5	TRUE
ENSG00000174010	370.5710754183237	0.5600418259174028	0.0717791708714923	6.026363413198811e-16	1.6385969090173908e-14	TRUE
ENSG00000155897	53.243229572657015	0.5600079969723933	0.11540663289136087	2.658750802828281e-7	1.9238693854878255e-6	TRUE
ENSG00000023734	2661.163485220719	0.559921647637167	0.057831670786937815	6.252988697961788e-23	4.3542153006538794e-21	TRUE
ENSG00000267105	1.9750869567676552	0.5598961033207209	0.32160886609327566	0.01376983568930412	0.039118991984522025	TRUE
ENSG00000152818	172.43873901066388	0.5591436343748974	0.15261456114641117	4.402765403418519e-5	2.1614263859541242e-4	TRUE
ENSG00000133069	585.5512879199027	0.5591423148408409	0.07405538373743185	8.072564257433829e-15	1.8771451456539567e-13	TRUE
ENSG00000188848	36.24824030593082	0.5588320529390217	0.09184200761957233	2.495769652291372e-10	2.9579705357761443e-9	TRUE
ENSG00000173706	54.74189954982179	0.5587119013187272	0.1392403800539628	1.1374745069925419e-5	6.233185638126118e-5	TRUE
ENSG00000261889	2.4065975211533037	0.5584568731346043	0.23886095684987185	0.0041906182447522524	0.013606006545224807	TRUE
ENSG00000130176	23.614491385426817	0.5583581915441471	0.09949948941893096	4.373810160333259e-9	4.217075124568972e-8	TRUE
ENSG00000108518	1633.1918793219188	0.5582013379283052	0.08214804262334828	1.8932189705824113e-12	3.086691716314407e-11	TRUE
ENSG00000284977	8.798548617049263	0.5581528822794377	0.3969815297988152	0.015907802876183427	0.044265864728561095	TRUE
ENSG00000146376	51.196019625477184	0.5580370781109942	0.14858197110894802	3.235398366841915e-5	1.6240195553038293e-4	TRUE
ENSG00000104714	126.70451396148167	0.557708173122972	0.09293275723425863	4.053051505681322e-10	4.64924814457507e-9	TRUE
ENSG00000237412	2.2361818848412813	0.5571812260562906	0.3417851573747276	0.01545252049275833	0.043228362989812225	TRUE
ENSG00000188730	101.63851476888918	0.5570344169573124	0.06967628924605172	2.742888809686579e-16	7.753413417480379e-15	TRUE
ENSG00000103942	1589.0723450625323	0.5568817113472962	0.08801955448200137	4.5232330703924293e-11	5.935877106421526e-10	TRUE
ENSG00000270823	3.6740592224960005	0.5567436097487402	0.16658166782581263	2.1574827028689018e-4	9.295190819955806e-4	TRUE
ENSG00000171202	202.86363527522903	0.5563921547934747	0.06985065455867494	3.2607306343761915e-16	9.146776599377318e-15	TRUE
ENSG00000168785	1430.959693053181	0.5559027190898477	0.06485083021071093	2.568954562851165e-18	9.926208645482811e-17	TRUE
ENSG00000260578	4.508875583524178	0.5556474584960962	0.2170248312520992	0.0020532962190501275	0.007175227301576639	TRUE
ENSG00000123992	196.09782855771016	0.5555315005854523	0.10335268154502557	1.494639126928517e-8	1.3321107307120444e-7	TRUE
ENSG00000115875	1423.1211372741968	0.5554688128371155	0.07689991162472057	8.941044789457603e-14	1.8175644451353883e-12	TRUE
ENSG00000188215	260.43494880436515	0.5554421092610058	0.05271219882313338	1.1429315950727634e-26	1.2085443347899037e-24	TRUE
ENSG00000277985	3.224029505281443	0.5552369415077609	0.22532700319455168	0.002893770112308655	0.009767533716721033	TRUE
ENSG00000156313	44.84488636809456	0.5552207504959054	0.10724399164422611	4.6655282790023514e-8	3.844796315874452e-7	TRUE
ENSG00000184007	2214.1466426689353	0.5552084441309602	0.058553591071324115	4.60610970185697e-22	2.900833058559187e-20	TRUE
ENSG00000260807	381.88210615128037	0.555189926857042	0.10653089775110022	3.497169157899539e-8	2.947187980066535e-7	TRUE
ENSG00000128059	268.19533126989063	0.5550152348327655	0.08178318178160127	2.2706679234368525e-12	3.653400894972444e-11	TRUE
ENSG00000124225	480.87175415385815	0.5549192127993697	0.08008616916862608	8.142563987806726e-13	1.4165415143310347e-11	TRUE
ENSG00000277209	19.876445834910356	0.5544441003830681	0.17072665212811733	2.2347334366190914e-4	9.607073055701448e-4	TRUE
ENSG00000162438	11.097345925009162	0.5542313351047845	0.36641882114654784	0.014530448595117207	0.041019542589709586	TRUE
ENSG00000081307	566.030324719052	0.5541090816242258	0.0786638464501431	3.5910235996319115e-13	6.6382267188879106e-12	TRUE
ENSG00000172301	372.56636793236373	0.5540650394332002	0.07194788551210395	2.427020218868101e-15	6.04871818853694e-14	TRUE
ENSG00000132639	1356.1364155780323	0.5539852319453209	0.06208360569868681	4.9951817277294995e-20	2.381283756846187e-18	TRUE
ENSG00000198673	191.10204161189858	0.5538856023754032	0.10848017696167754	6.554133725592273e-8	5.238210453471025e-7	TRUE
ENSG00000236753	10.048557255890014	0.5537690533755268	0.13918393392191417	1.5453577856442136e-5	8.251863736934346e-5	TRUE
ENSG00000214842	1.4491456167244072	0.5534213495376147	0.2963567626102865	0.012419917590338647	0.03570483133628905	TRUE
ENSG00000162510	22.556512244564022	0.5524973563328412	0.14750815747410048	3.614779081749024e-5	1.799685109582274e-4	TRUE
ENSG00000165732	966.3834718939441	0.5524938383778061	0.07098285694873879	1.47060849650073e-15	3.7749535781804455e-14	TRUE
ENSG00000143977	327.8770086015016	0.5522412939655204	0.06575756012599968	8.927536922576929e-18	3.129509702941531e-16	TRUE
ENSG00000078114	550.2527456083088	0.5521257771167691	0.0841626826279583	1.0025848677503632e-11	1.458743951123759e-10	TRUE
ENSG00000107831	2.516592872593922	0.5517737921255973	0.20581554463733634	0.0016597229919845596	0.005930549614663226	TRUE
ENSG00000279407	17.14515773110512	0.55175444508721	0.11231065161655564	2.068808154361704e-7	1.52840786447165e-6	TRUE
ENSG00000125772	288.1960840219362	0.5517364361614674	0.09932092957870645	5.2688130281853785e-9	5.019731210946359e-8	TRUE
ENSG00000095777	28.54610339479105	0.5515858609863663	0.14829374355184538	3.8321032372655176e-5	1.8986867080898086e-4	TRUE
ENSG00000073417	131.66570627614723	0.5515739039754463	0.1592578514609457	9.519411311197315e-5	4.3772597287261095e-4	TRUE
ENSG00000183684	278.7447077065878	0.5513848399769136	0.0654618827375318	7.390557015084993e-18	2.630198926628932e-16	TRUE
ENSG00000131174	937.4468123185916	0.5510411482025499	0.07111860266193244	1.927286762920556e-15	4.850306892580185e-14	TRUE
ENSG00000142634	153.17611600643997	0.550257045858387	0.07632933096732052	1.1413258985050343e-13	2.2804330452633634e-12	TRUE
ENSG00000129219	46.414623327421864	0.5499906838944271	0.14097044966244865	1.8515493928298257e-5	9.729153711403348e-5	TRUE
ENSG00000243960	141.65660109671057	0.5497349552026876	0.07225957056262099	5.669647386652146e-15	1.3451670323178845e-13	TRUE
ENSG00000263823	14.831152651282581	0.5496677400122315	0.10989847535272328	1.3748084260754483e-7	1.0435953473562375e-6	TRUE
ENSG00000166900	591.9626513583713	0.5496492503585164	0.07244050024522598	6.3147800819471505e-15	1.4899749697486872e-13	TRUE
ENSG00000183696	97.73103868188032	0.549533612534528	0.13930925096582822	1.5063587813205103e-5	8.065407144411442e-5	TRUE
ENSG00000008405	626.2002977745058	0.5494206828301237	0.07562836313116034	7.326681558628777e-14	1.5084862391744105e-12	TRUE
ENSG00000181790	1908.6442479183888	0.5493942176737566	0.08981629763862538	1.804841028977491e-10	2.1864870457131843e-9	TRUE
ENSG00000169180	1522.6861546012706	0.5491347120651499	0.06820920234411415	1.6037281741678034e-16	4.747441870419552e-15	TRUE
ENSG00000113712	2030.806524338167	0.5489084867603213	0.06517609746662173	7.275631135201148e-18	2.59649086137491e-16	TRUE
ENSG00000198843	1436.926718142102	0.5486344418969161	0.06546237368449605	1.6036402854612937e-17	5.501406827093184e-16	TRUE
ENSG00000279878	5.257800668691944	0.5486049175494645	0.2026587863667619	0.0013755979803658296	0.004995193627119841	TRUE
ENSG00000078177	553.1133896522338	0.5483430508854021	0.09324368307416561	8.010214373273481e-10	8.68449191228954e-9	TRUE
ENSG00000102271	134.75299644132713	0.5482797254050555	0.09516154178768378	1.6977066133338263e-9	1.7462998971021883e-8	TRUE
ENSG00000164924	15925.511027524331	0.5481558144473518	0.07532732130256618	5.740214313149396e-14	1.1952577534552166e-12	TRUE
ENSG00000180447	14.565223789300163	0.548113208170811	0.13665940927150888	1.3078096788192333e-5	7.083509632643382e-5	TRUE
ENSG00000067167	234.6663764751794	0.5479630474968071	0.07643209208034367	1.5378593421601325e-13	3.00496545983305e-12	TRUE
ENSG00000155893	1271.244180281469	0.5479276204592386	0.06944104946478578	6.024449411658184e-16	1.6385969090173908e-14	TRUE
ENSG00000197555	1001.1424835628777	0.5478558764606203	0.10203219975436505	1.4473391958022247e-8	1.2921952965996583e-7	TRUE
ENSG00000169230	816.5801085834503	0.5477486470404169	0.06454607624971737	4.1012134297640495e-18	1.533925459647558e-16	TRUE
ENSG00000169926	744.199986863689	0.5477028220509397	0.05810053028545361	7.73576526408499e-22	4.687983218411882e-20	TRUE
ENSG00000123096	5.1637171153309	0.5475959714593356	0.315889959451241	0.01151133349602136	0.033371347968749375	TRUE
ENSG00000171735	1477.996894929731	0.5475250513158753	0.06957265055458882	8.07626203212968e-16	2.1616620095372097e-14	TRUE
ENSG00000160113	245.04494510380073	0.5474582445879187	0.09328789713571939	8.833965793285944e-10	9.497437282781687e-9	TRUE
ENSG00000072201	26.824549279770803	0.5473622151144532	0.10826157101336464	9.594583073213721e-8	7.461646854304678e-7	TRUE
ENSG00000073803	82.1941814272491	0.5473604193376399	0.1193815745637142	8.875557216894366e-7	5.915886969859942e-6	TRUE
ENSG00000143995	384.71602639730804	0.5472549409465527	0.07939200024489775	1.054399267477896e-12	1.7906668326400883e-11	TRUE
ENSG00000279133	14.648659498230487	0.5470644292474658	0.10408195035476753	3.568524908827821e-8	3.0043659086609063e-7	TRUE
ENSG00000074276	105.51556339217733	0.5469904485603628	0.0856313796348394	4.41019325829046e-11	5.79345172657328e-10	TRUE
ENSG00000187555	2028.292932115785	0.5469168216908716	0.07132998824517106	3.4169333703644674e-15	8.322095066494312e-14	TRUE
ENSG00000160746	137.5685351035424	0.546833513294669	0.07724216592430504	2.9510422275307907e-13	5.5267514603792754e-12	TRUE
ENSG00000160193	117.04186855601114	0.5460910086138252	0.07729215848983767	3.3558768858625133e-13	6.236319637729606e-12	TRUE
ENSG00000175606	305.31895929593026	0.5459789582765148	0.05999042957356523	1.9136771244743644e-20	9.737016576904713e-19	TRUE
ENSG00000168288	799.2239367380985	0.5458809554392086	0.059455389776231854	9.311304275801377e-21	4.953498206350235e-19	TRUE
ENSG00000160213	683.7878449755173	0.5458666040187423	0.05872061690283501	3.100668499300948e-21	1.7433627371890124e-19	TRUE
ENSG00000205220	96.8194379052277	0.5455448810127367	0.09685962602020656	3.760036452037334e-9	3.6540898878630595e-8	TRUE
ENSG00000084073	334.0998788976408	0.5453865102451031	0.07376293778320449	3.24026870282803e-14	7.008308444374262e-13	TRUE
ENSG00000203804	3.6994036818680938	0.5448315722757459	0.25350231655555816	0.005920037163702051	0.01850620883394861	TRUE
ENSG00000148248	1173.120568746879	0.5447412039247733	0.07047621209575808	2.498548126658077e-15	6.208916258653703e-14	TRUE
ENSG00000130340	174.17568918151684	0.5444083411228303	0.06775117343383161	1.9737747235745387e-16	5.711277198451325e-15	TRUE
ENSG00000125779	257.90570636507215	0.5442408893062838	0.11977501396773967	1.0593025416153656e-6	6.961324503019646e-6	TRUE
ENSG00000095203	176.19904059397174	0.544209315818762	0.07036294807893506	2.155168573651185e-15	5.402639658533384e-14	TRUE
ENSG00000102038	2019.5551277847003	0.5440964813287217	0.06744357791058848	1.6467505862893088e-16	4.852437650768783e-15	TRUE
ENSG00000052749	369.7344261839936	0.5439668479032463	0.08039447205244363	2.5757271855408792e-12	4.103119034871227e-11	TRUE
ENSG00000112379	335.76142624650925	0.5438284973005495	0.078984631266088845	1.1520978179158377e-12	1.942464135915187e-11	TRUE
ENSG00000168003	1087.7134786643862	0.5434048156036773	0.044412348230641385	4.1330425674750107e-35	8.2967600602555e-33	TRUE
ENSG00000176399	3.7083933233939455	0.54338125739872	0.21743568676391345	0.002653532014645703	0.009052377206096833	TRUE
ENSG00000065675	5.435475424997163	0.5429459148473009	0.15658512765409538	1.291844558816388e-4	5.785941422134756e-4	TRUE
ENSG00000159079	328.1485932289066	0.5428323103561907	0.0630701673349609	1.5370752587093946e-18	6.085539102085962e-17	TRUE
ENSG00000176438	27.595890692507773	0.5420680810931641	0.1115808289750148	2.4630038914503407e-07	1.7943545503492063e-6	TRUE
ENSG00000174151	511.57153297444296	0.5420327763755547	0.06486183473647153	1.267495582756001e-17	4.3869509452311337e-16	TRUE
ENSG00000150753	2992.3592368752793	0.5420307732863527	0.07819916651352211	8.152883191183076e-13	1.4173770879394393e-11	TRUE
ENSG00000114125	683.6085408648744	0.5414647577657967	0.061253025669711504	2.0261290285843115e-19	9.069927768201025e-18	TRUE
ENSG00000179059	3.7379935966689883	0.5414458157121684	0.1871004642992571	9.208894846752505e-4	0.0034669971148323167	TRUE
ENSG00000145736	194.60364813437812	0.5412815202647607	0.07477135911338881	9.321995757973878e-14	1.884568693950738e-12	TRUE
ENSG00000206625	17.87568540856901	0.5412708503357005	0.18650722547739293	7.171422535889991e-4	0.002761008421631605	TRUE
ENSG00000273238	292.4855089193948	0.5408773620432523	0.08798755851468305	1.5997361686161706e-10	1.9508885074794734e-9	TRUE
ENSG00000176261	219.1871713250461	0.5407328974517209	0.06652318512208129	9.092081062472161e-17	2.828341681600753e-15	TRUE
ENSG00000140105	904.9153900342442	0.5407180768907279	0.11517000576075433	4.874467449511602e-7	3.386950814364538e-6	TRUE
ENSG00000187902	879.3379006930601	0.540694322789548	0.07380179051072444	4.6354810423411414e-14	9.747028263744324e-13	TRUE
ENSG00000141030	1058.4283300060972	0.5397328329356652	0.05496620821291384	1.8605727486605192e-23	1.3938022383916045e-21	TRUE
ENSG00000184058	3.0216213458251096	0.5396789822122268	0.24317165764041143	0.005425141749133041	0.017139925887615086	TRUE
ENSG00000135521	221.2211206545472	0.5394338160898969	0.06318839150204032	2.907358289494975e-18	1.1100233469327397e-16	TRUE
ENSG00000178105	278.9097929480775	0.5394110541650162	0.07289652121061868	2.840804157102237e-14	6.20701214428078e-13	TRUE
ENSG00000163001	951.9166831075671	0.5393686855323554	0.07443360288817749	9.182881427662089e-14	1.860837052711178e-12	TRUE
ENSG00000023228	1340.11550416752	0.5392663469761891	0.06927037413422969	1.6620928775196212e-15	4.22846301860066e-14	TRUE
ENSG00000260001	4.721440723682808	0.5391770641067584	0.19383102732131188	0.0011928308780817783	0.004395495398295037	TRUE
ENSG00000177105	14.557233314683376	0.5386406856002753	0.09935431578833773	1.4441539022761759e-8	1.289799600938003e-7	TRUE
ENSG00000104872	232.53203863505388	0.5382531070233132	0.07804770802943907	1.1722912836749076e-12	1.9687597734658006e-11	TRUE
ENSG00000165646	6.403177743857145	0.5381625315118811	0.1520111556229573	9.644937527768498e-5	4.4294310951923423e-4	TRUE
ENSG00000088002	2.4102080597502105	0.5380680123116816	0.23889438135234672	0.00521127958669439	0.016543591423290382	TRUE
ENSG00000261833	4.38604409628262	0.5375934923686195	0.2403243770965315	0.004827709448819823	0.015419265915155418	TRUE
ENSG00000102393	116.79015923355279	0.5374480274321102	0.08780852829139657	1.9855711329849975e-10	2.3874239710832717e-9	TRUE
ENSG00000119698	200.8327309355392	0.5372594588508892	0.0842245621800006	3.6917124329551904e-11	4.90732286418953e-10	TRUE
ENSG00000155090	433.8392401829662	0.537177207761714	0.10425766647124762	5.235731013187252e-8	4.2640921833231833e-7	TRUE
ENSG00000163634	371.54198285909604	0.5368529220459138	0.06702396870452164	2.3811281414427704e-16	6.79057575964173e-15	TRUE
ENSG00000138031	390.16868067744144	0.5365294669564096	0.07344687962394991	5.801132395304543e-14	1.2069643473469654e-12	TRUE
ENSG00000161960	6207.615923682363	0.5362806782153494	0.052225574230717095	1.5398604776578528e-25	1.418161827004248e-23	TRUE
ENSG00000228862	5.306628570286175	0.5362151950286163	0.24602193574608386	0.005547343014623325	0.017480865680739064	TRUE
ENSG00000140905	342.19888017098526	0.5361537083258149	0.06736686679253749	3.6201064625577473e-16	1.008878910579407e-14	TRUE
ENSG00000264985	1.8384931768999682	0.5359962831680023	0.335290161971216	0.017990508316387526	0.04918771134172989	TRUE
ENSG00000237548	1.1910622020974306	0.5358851091341783	0.29931313473501003	0.016507439902732502	0.045714013388235386	TRUE
ENSG00000103342	1666.7625539692658	0.5358189677143012	0.06622462970479351	1.2606714865523302e-16	3.815424481385409e-15	TRUE
ENSG00000178053	160.28950106303088	0.5356814088714413	0.06112088921521465	4.037849832854003e-19	1.720606160119131e-17	TRUE
ENSG00000099341	1800.790465840217	0.5355808836293954	0.062123184918563085	3.031756023161898e-18	1.152381228034689e-16	TRUE
ENSG00000117592	369.9112810911928	0.5352922212720067	0.061107419615221856	4.2906660222420676e-19	1.8133003855511502e-17	TRUE
ENSG00000126247	1175.9207237935705	0.5350259272906227	0.06573289538220216	7.897342494049742e-17	2.465640527151982e-15	TRUE
ENSG00000241954	1.5983571105104575	0.5349353949596395	0.30129969862904815	0.014821321259579625	0.041712360324742445	TRUE
ENSG00000087448	786.8832771995499	0.5344810234936621	0.06671668028209263	2.3794200247514123e-16	6.79057575964173e-15	TRUE
ENSG00000167491	597.2572225332451	0.5341623639311551	0.06174520752758098	1.145486145798255e-18	4.5990333172236625e-17	TRUE
ENSG00000267414	13.159572372135704	0.5336534559102442	0.10919103835667233	2.466097033108377e-7	1.7960671466887762e-6	TRUE
ENSG00000163319	288.1314381495156	0.5331707873187712	0.0656579835731296	9.938332661930277e-17	3.0546107386160102e-15	TRUE
ENSG00000162972	162.23143246256572	0.5331169694913735	0.07663219292853131	7.522397274241271e-13	1.313990468807814e-11	TRUE
ENSG00000256540	5.973475396524719	0.533077419372392	0.18660967301536943	9.496959238800464e-4	0.003567086210217482	TRUE
ENSG00000198892	187.36018394235896	0.5328987340915611	0.06829679175808825	1.303081865607594e-15	3.375271021853541e-14	TRUE
ENSG00000134684	1337.4313422055582	0.5325702507985918	0.07350904605725204	8.555016285827961e-14	1.7446122497170593e-12	TRUE
ENSG00000184182	422.25911653865813	0.532426594906928	0.05884579867855668	2.99587459139689e-20	1.466266621446535e-18	TRUE
ENSG00000279641	7.544406010723815	0.53241278897186906	0.14733022678016733	7.235823998941934e-5	3.400228559853932e-4	TRUE
ENSG00000265254	4.937187627852907	0.5321338556087655	0.2374038522868957	0.004887731294424769	0.01560127398885024	TRUE
ENSG00000153208	4.2841635729592715	0.5318217924008573	0.2636314990778376	0.007844408166561345	0.0237411151754763	TRUE
ENSG00000143340	4.054997138373695	0.5318208966809163	0.17593058137102952	6.141193938222823e-4	0.0023996042920108795	TRUE
ENSG00000078804	787.4485782640321	0.5317598512296032	0.054158105616289386	2.1593064606958914e-23	1.603565881721992e-21	TRUE
ENSG00000112406	260.60962218864734	0.531719460617694	0.05946879083788252	8.338927465115961e-20	3.902891461132143e-18	TRUE
ENSG00000176105	150.32191501733158	0.5315799758533333	0.08693640258683152	2.068627391074376e-10	2.481483698116531e-9	TRUE
ENSG00000196562	546.5014507341833	0.5309860859345199	0.09223047568171211	1.714593563619526e-9	1.7622592646881488e-8	TRUE
ENSG00000138018	793.6111311169009	0.5309521380640917	0.07772894057223241	1.7029249010558435e-12	2.799373199802535e-11	TRUE
ENSG00000067560	1268.785531179267	0.5308947662194047	0.0572741309305872	3.951347913106096e-21	2.202383614474211e-19	TRUE
ENSG00000164219	129.76970926958532	0.5308639028657485	0.08408490261202115	5.3653876165391925e-11	6.980437205416433e-10	TRUE
ENSG00000148357	10.71175850639698	0.530787560433299	0.2189912818311676	0.002852231984585422	0.009638098480263339	TRUE
ENSG00000091483	849.015286558623	0.5306355411847417	0.06802814028923042	1.2992730462984676e-15	3.372204133801932e-14	TRUE
ENSG00000184752	547.3278271822488	0.5303716542755738	0.06563495748898245	1.349080413813429e-16	4.054341664670884e-15	TRUE
ENSG00000132382	431.7933478773988	0.5297649768296452	0.07132417843053754	2.5997166652218406e-14	5.709377753237196e-13	TRUE
ENSG00000138795	11.04428868838109	0.5294957822376015	0.13734295031236388	2.7262583500635302e-5	1.3885274193237347e-4	TRUE
ENSG00000100664	3000.013535188828	0.5293744715875763	0.06177158403375977	2.1636924428667225e-18	8.423648078706126e-17	TRUE
ENSG00000005175	499.1506284570894	0.5292633916354643	0.07307583184209424	9.881642589391538e-14	1.9930047592968255e-12	TRUE
ENSG00000169918	328.35733276891494	0.5288525944263702	0.08139950184879934	1.94540060064326e-11	2.7005439456255303e-10	TRUE
ENSG00000169851	2982.742041545701	0.5287955092128291	0.09687355213189522	9.700815536199426e-9	8.873707910382494e-8	TRUE
ENSG00000031698	2374.7744895551573	0.5285185637033175	0.062374829378406556	4.806743870671467e-18	1.7745586746681517e-16	TRUE
ENSG00000107949	592.8875248849816	0.5281508231115254	0.06559527845874219	1.5299129901339374e-16	4.560454092980455e-15	TRUE
ENSG00000252061	1.5023490262435844	0.5280741185862483	0.2613764799069166	0.010568162400817286	0.030952802107488908	TRUE
ENSG00000138663	454.225559811357	0.5278913816920189	0.06538261098781273	1.4338113881839724e-16	4.2939141747537496e-15	TRUE
ENSG00000104979	382.0558138165854	0.527888742627768	0.06771275195337337	1.3535171447654258e-15	3.498855436091309e-14	TRUE
ENSG00000198856	222.62249540565853	0.5278372554554108	0.08422437744101804	7.969215155155127e-11	1.0137078386718367e-9	TRUE
ENSG00000185842	165.26253058979253	0.5276490895242116	0.07629017400297777	1.0171595404238365e-12	1.7331508216969812e-11	TRUE
ENSG00000184232	4.004801795677322	0.5275406304127377	0.21417858254010136	0.0030774709763338797	0.010323187563563844	TRUE
ENSG00000119013	276.69873488610705	0.527025627609984	0.07172687281996169	4.467699022155659e-14	9.440586050517242e-13	TRUE
ENSG00000186522	54.96280562748859	0.526969287830803	0.13507313769806972	2.018643919827915e-5	1.0548923229607134e-4	TRUE
ENSG00000242616	163.3312555990477	0.5267933586883287	0.06987064890396558	1.0589870276873923e-14	2.4360493891161634e-13	TRUE
ENSG00000142396	640.131002733289	0.5264003256267986	0.06423318650589156	4.8808319917469815e-17	1.5637528432411306e-15	TRUE
ENSG00000170522	808.9476209226337	0.5263876387188078	0.11226941334710755	5.357284412026153e-7	3.6984261947074694e-6	TRUE
