ID	Gene_ID	P.value
GO:0031253	ENSG00000187678/ENSG00000142627/ENSG00000135750/ENSG00000136158/ENSG00000116329/ENSG00000102287/ENSG00000204632/ENSG00000092820/ENSG00000004399/ENSG00000149295/ENSG00000125753/ENSG00000188803/ENSG00000080031/ENSG00000112038/ENSG00000237515/ENSG00000169836/ENSG00000128285/ENSG00000142669/ENSG00000184845/ENSG00000171885/ENSG00000181418/ENSG00000070961/ENSG00000110880/ENSG00000166006/ENSG00000158683/ENSG00000116396/ENSG00000103257/ENSG00000155511/ENSG00000185133/ENSG00000185043/ENSG00000163466/ENSG00000091137/ENSG00000158445/ENSG00000073712/ENSG00000172020/ENSG00000103335/ENSG00000278195/ENSG00000234965/ENSG00000154783/ENSG00000152818/ENSG00000074276/ENSG00000187902/ENSG00000138031/ENSG00000067560/ENSG00000163093/ENSG00000101367/ENSG00000131504/ENSG00000239672/ENSG00000168374/ENSG00000100266/ENSG00000175416/ENSG00000107611/ENSG00000163803/ENSG00000167461/ENSG00000188763/ENSG00000196586/ENSG00000168385/ENSG00000061676/ENSG00000131398/ENSG00000127990/ENSG00000080824/ENSG00000135218/ENSG00000128272/ENSG00000151239/ENSG00000186297/ENSG00000142765/ENSG00000186575/ENSG00000113645/ENSG00000147065/ENSG00000050405/ENSG00000107201/ENSG00000109158/ENSG00000165527/ENSG00000197879/ENSG00000103496/ENSG00000111913/ENSG00000165240/ENSG00000151834/ENSG00000104643/ENSG00000138686/ENSG00000147044/ENSG00000151012/ENSG00000143398/ENSG00000241685/ENSG00000138448/ENSG00000113621/ENSG00000119977/ENSG00000241360/ENSG00000040199/ENSG00000182256/ENSG00000173638/ENSG00000147481/ENSG00000139505/ENSG00000023902/ENSG00000150093/ENSG00000214413/ENSG00000105220/ENSG00000115109/ENSG00000028203/ENSG00000148600/ENSG00000159445/ENSG00000136238/ENSG00000167114/ENSG00000066230/ENSG00000079805/ENSG00000172757/ENSG00000099940/ENSG00000120063/ENSG00000108819/ENSG00000163485/ENSG00000065989/ENSG00000180448/ENSG00000008086/ENSG00000251322/ENSG00000152778/ENSG00000151694/ENSG00000146535/ENSG00000076351/ENSG00000111737/ENSG00000134780/ENSG00000168036/ENSG00000154096/ENSG00000115306/ENSG00000204681/ENSG00000146005/ENSG00000110047/ENSG00000136002/ENSG00000116584/ENSG00000174469/ENSG00000011677/ENSG00000054654/ENSG00000129159/ENSG00000110436/ENSG00000124507/ENSG00000149273/ENSG00000143473/ENSG00000133256/ENSG00000121905/ENSG00000124181/ENSG00000196689/ENSG00000130787/ENSG00000156508/ENSG00000143147/ENSG00000128602/ENSG00000162493/ENSG00000127364/ENSG00000141736/ENSG00000064687/ENSG00000081479/ENSG00000115266/ENSG00000107104/ENSG00000145555/ENSG00000095370/ENSG00000164363/ENSG00000022355/ENSG00000182957/ENSG00000214140/ENSG00000228741/ENSG00000070729/ENSG00000168309/ENSG00000180758	0.006095352372686702
GO:0000307	ENSG00000124762/ENSG00000152669/ENSG00000107949/ENSG00000134480/ENSG00000112237/ENSG00000105219/ENSG00000112576/ENSG00000107443/ENSG00000171450/ENSG00000108100/ENSG00000065883/ENSG00000132646/ENSG00000020426/ENSG00000134058/ENSG00000129315/ENSG00000135446/ENSG00000090061/ENSG00000162063/ENSG00000163660/ENSG00000167258/ENSG00000129355/ENSG00000102225/ENSG00000115649/ENSG00000145386/ENSG00000135083/ENSG00000176749/ENSG00000138764	0.0061539121591722085
GO:0000922	ENSG00000081377/ENSG00000173846/ENSG00000008323/ENSG00000162413/ENSG00000138182/ENSG00000165458/ENSG00000076382/ENSG00000036257/ENSG00000126524/ENSG00000107949/ENSG00000101367/ENSG00000068796/ENSG00000102119/ENSG00000104695/ENSG00000040275/ENSG00000184445/ENSG00000119408/ENSG00000181163/ENSG00000137824/ENSG00000139350/ENSG00000136811/ENSG00000137822/ENSG00000144635/ENSG00000139323/ENSG00000102409/ENSG00000113575/ENSG00000128944/ENSG00000119801/ENSG00000163029/ENSG00000101972/ENSG00000185122/ENSG00000185515/ENSG00000132612/ENSG00000116127/ENSG00000068028/ENSG00000197579/ENSG00000086827/ENSG00000198917/ENSG00000153187/ENSG00000100629/ENSG00000119541/ENSG00000163781/ENSG00000126756/ENSG00000165660/ENSG00000215114/ENSG00000111859/ENSG00000152240/ENSG00000188807/ENSG00000113141/ENSG00000101146/ENSG00000113838/ENSG00000116198/ENSG00000177082/ENSG00000213123/ENSG00000134152/ENSG00000108055/ENSG00000131462/ENSG00000168502/ENSG00000175216/ENSG00000131023/ENSG00000108262/ENSG00000103769/ENSG00000204843/ENSG00000121289/ENSG00000017797/ENSG00000168036/ENSG00000109103/ENSG00000172977/ENSG00000094914/ENSG00000145632/ENSG00000133112/ENSG00000136108/ENSG00000170264/ENSG00000188878/ENSG00000100154/ENSG00000088325/ENSG00000117724/ENSG00000125898/ENSG00000073910	0.006419712710708237
GO:0031248	ENSG00000075624/ENSG00000173418/ENSG00000115350/ENSG00000120533/ENSG00000164134/ENSG00000102221/ENSG00000139977/ENSG00000111300/ENSG00000166337/ENSG00000129292/ENSG00000183207/ENSG00000064313/ENSG00000168395/ENSG00000101189/ENSG00000136518/ENSG00000123562/ENSG00000273841/ENSG00000163875/ENSG00000196363/ENSG00000120656/ENSG00000121579/ENSG00000187325/ENSG00000135801/ENSG00000169976/ENSG00000175792/ENSG00000147162/ENSG00000139620/ENSG00000156983/ENSG00000102030/ENSG00000136504/ENSG00000005302/ENSG00000114166/ENSG00000148835/ENSG00000189091/ENSG00000196284/ENSG00000135341/ENSG00000185787/ENSG00000151332/ENSG00000171148/ENSG00000174579/ENSG00000119760/ENSG00000135040/ENSG00000117505/ENSG00000178913/ENSG00000103510/ENSG00000188895/ENSG00000173011/ENSG00000172977/ENSG00000156650/ENSG00000111653/ENSG00000144445	0.006798981973854927
GO:0016528	ENSG00000197019/ENSG00000159399/ENSG00000148180/ENSG00000006652/ENSG00000029534/ENSG00000164929/ENSG00000130956/ENSG00000095209/ENSG00000166598/ENSG00000145050/ENSG00000152377/ENSG00000081189/ENSG00000179218/ENSG00000198626/ENSG00000072954/ENSG00000075142/ENSG00000143318/ENSG00000088832/ENSG00000058404/ENSG00000143575/ENSG00000150712/ENSG00000128595/ENSG00000066044/ENSG00000153253/ENSG00000125744/ENSG00000104369/ENSG00000166170/ENSG00000174437/ENSG00000198929/ENSG00000198363/ENSG00000047579/ENSG00000154118/ENSG00000162688/ENSG00000110108/ENSG00000092051/ENSG00000054654/ENSG00000100678/ENSG00000096433/ENSG00000148660/ENSG00000113296/ENSG00000140939/ENSG00000072952/ENSG00000108551/ENSG00000089250	0.0070880688927536266
GO:0032153	ENSG00000100345/ENSG00000008323/ENSG00000161714/ENSG00000155366/ENSG00000067560/ENSG00000148357/ENSG00000186522/ENSG00000137710/ENSG00000184640/ENSG00000168385/ENSG00000080371/ENSG00000137822/ENSG00000137947/ENSG00000186575/ENSG00000050405/ENSG00000165527/ENSG00000197321/ENSG00000122545/ENSG00000133026/ENSG00000241360/ENSG00000123143/ENSG00000150093/ENSG00000131242/ENSG00000006451/ENSG00000124356/ENSG00000137100/ENSG00000177082/ENSG00000186298/ENSG00000134152/ENSG00000103769/ENSG00000090565/ENSG00000184702/ENSG00000090316/ENSG00000110697/ENSG00000125354/ENSG00000146005/ENSG00000108387/ENSG00000142731/ENSG00000180096	0.007338689682562473
GO:1902554	ENSG00000124762/ENSG00000163513/ENSG00000115170/ENSG00000067177/ENSG00000163558/ENSG00000152669/ENSG00000124171/ENSG00000123395/ENSG00000145736/ENSG00000107949/ENSG00000196419/ENSG00000006634/ENSG00000196730/ENSG00000134480/ENSG00000112237/ENSG00000163512/ENSG00000131323/ENSG00000070770/ENSG00000105219/ENSG00000112576/ENSG00000107443/ENSG00000023287/ENSG00000183735/ENSG00000079246/ENSG00000072062/ENSG00000171450/ENSG00000108100/ENSG00000135932/ENSG00000110768/ENSG00000114302/ENSG00000253729/ENSG00000204435/ENSG00000183474/ENSG00000065883/ENSG00000132646/ENSG00000111358/ENSG00000020426/ENSG00000134058/ENSG00000129315/ENSG00000101266/ENSG00000135446/ENSG00000090061/ENSG00000142875/ENSG00000044446/ENSG00000155229/ENSG00000162063/ENSG00000213341/ENSG00000163660/ENSG00000104884/ENSG00000121989/ENSG00000102981/ENSG00000156873/ENSG00000082146/ENSG00000167258/ENSG00000129355/ENSG00000102225/ENSG00000163161/ENSG00000188191/ENSG00000115649/ENSG00000067606/ENSG00000145386/ENSG00000114739/ENSG00000177169/ENSG00000135083/ENSG00000176749/ENSG00000138764	0.007582286563582542
GO:0044295	ENSG00000273749/ENSG00000196924/ENSG00000187323/ENSG00000080824/ENSG00000096384/ENSG00000004478/ENSG00000130558/ENSG00000187164/ENSG00000149930/ENSG00000040608/ENSG00000150625/ENSG00000106078/ENSG00000168356/ENSG00000125848/ENSG00000144857/ENSG00000116106	0.008315612003427066
GO:0071782	ENSG00000165476/ENSG00000102119/ENSG00000108424/ENSG00000198513/ENSG00000172375/ENSG00000115310/ENSG00000115839/ENSG00000099246/ENSG00000198363/ENSG00000084733/ENSG00000181852/ENSG00000213533/ENSG00000155256/ENSG00000137817/ENSG00000138617/ENSG00000168476	0.008315612003427066
GO:0008076	ENSG00000135750/ENSG00000162494/ENSG00000185760/ENSG00000156113/ENSG00000170745/ENSG00000157542/ENSG00000104783/ENSG00000166006/ENSG00000116396/ENSG00000182674/ENSG00000158445/ENSG00000123700/ENSG00000184156/ENSG00000168135/ENSG00000182324/ENSG00000171385/ENSG00000171126/ENSG00000182255/ENSG00000131398/ENSG00000105642/ENSG00000182132/ENSG00000099822/ENSG00000169282/ENSG00000111262/ENSG00000120049/ENSG00000135643/ENSG00000162975/ENSG00000055118/ENSG00000069424/ENSG00000174469/ENSG00000129159/ENSG00000143473/ENSG00000120457/ENSG00000138622/ENSG00000130037/ENSG00000183908/ENSG00000184709/ENSG00000162989/ENSG00000082482/ENSG00000164794	0.008496348746080391
GO:0030125	ENSG00000187714/ENSG00000152056/ENSG00000100280/ENSG00000182287/ENSG00000175416/ENSG00000140022/ENSG00000106367/ENSG00000161203/ENSG00000113282/ENSG00000072134/ENSG00000166747/ENSG00000141367/ENSG00000122705/ENSG00000119844/ENSG00000089818/ENSG00000183020/ENSG00000104490/ENSG00000072958/ENSG00000042753/ENSG00000213983	0.008850021750287748
GO:0005901	ENSG00000105974/ENSG00000170214/ENSG00000166068/ENSG00000105971/ENSG00000177469/ENSG00000141934/ENSG00000143153/ENSG00000058668/ENSG00000163513/ENSG00000156113/ENSG00000120907/ENSG00000184349/ENSG00000181104/ENSG00000110880/ENSG00000039068/ENSG00000102468/ENSG00000169047/ENSG00000183873/ENSG00000140945/ENSG00000155897/ENSG00000100266/ENSG00000117394/ENSG00000044115/ENSG00000135218/ENSG00000135587/ENSG00000110395/ENSG00000100030/ENSG00000137312/ENSG00000078549/ENSG00000132589/ENSG00000198929/ENSG00000162139/ENSG00000108961/ENSG00000204217/ENSG00000107779/ENSG00000073060/ENSG00000168036/ENSG00000102882/ENSG00000188603/ENSG00000067113/ENSG00000128602/ENSG00000130037/ENSG00000164867/ENSG00000133107	0.008974681230418476
GO:0005682	ENSG00000143977/ENSG00000139343/ENSG00000125835/ENSG00000167088/ENSG00000169217/ENSG00000165630/ENSG00000141759/ENSG00000128739/ENSG00000100028/ENSG00000060688/ENSG00000182004/ENSG00000125743/ENSG00000174231/ENSG00000184281/ENSG00000101161	0.009023711066289502
GO:0030532	ENSG00000131876/ENSG00000143977/ENSG00000206625/ENSG00000139343/ENSG00000125835/ENSG00000167088/ENSG00000124380/ENSG00000115128/ENSG00000100410/ENSG00000283293/ENSG00000181817/ENSG00000106355/ENSG00000169217/ENSG00000165630/ENSG00000141759/ENSG00000128739/ENSG00000100028/ENSG00000183431/ENSG00000196504/ENSG00000136875/ENSG00000143368/ENSG00000126254/ENSG00000170860/ENSG00000108883/ENSG00000125870/ENSG00000060688/ENSG00000182004/ENSG00000145833/ENSG00000169976/ENSG00000168883/ENSG00000130520/ENSG00000175467/ENSG00000198563/ENSG00000124562/ENSG00000100138/ENSG00000130332/ENSG00000125743/ENSG00000189091/ENSG00000164167/ENSG00000137574/ENSG00000134597/ENSG00000164609/ENSG00000128534/ENSG00000105618/ENSG00000174231/ENSG00000146963/ENSG00000184281/ENSG00000115524/ENSG00000087365/ENSG00000066777/ENSG00000137656/ENSG00000171960/ENSG00000102241/ENSG00000146834/ENSG00000101161/ENSG00000155858/ENSG00000104897/ENSG00000228775	0.009387724611117226
GO:0098791	ENSG00000174567/ENSG00000148680/ENSG00000100314/ENSG00000172780/ENSG00000145730/ENSG00000147509/ENSG00000173846/ENSG00000175426/ENSG00000008513/ENSG00000128641/ENSG00000198108/ENSG00000162407/ENSG00000139044/ENSG00000206503/ENSG00000039068/ENSG00000107554/ENSG00000231389/ENSG00000137573/ENSG00000152056/ENSG00000196924/ENSG00000120805/ENSG00000152700/ENSG00000175048/ENSG00000123106/ENSG00000132639/ENSG00000130340/ENSG00000196562/ENSG00000106397/ENSG00000064270/ENSG00000133103/ENSG00000100280/ENSG00000033100/ENSG00000164597/ENSG00000182287/ENSG00000175416/ENSG00000123989/ENSG00000167461/ENSG00000115540/ENSG00000185825/ENSG00000118276/ENSG00000092108/ENSG00000100478/ENSG00000165997/ENSG00000117262/ENSG00000106367/ENSG00000080371/ENSG00000086598/ENSG00000033170/ENSG00000223865/ENSG00000153485/ENSG00000148429/ENSG00000104331/ENSG00000116209/ENSG00000135823/ENSG00000198513/ENSG00000116095/ENSG00000123595/ENSG00000177752/ENSG00000170310/ENSG00000119820/ENSG00000038210/ENSG00000131873/ENSG00000188092/ENSG00000167632/ENSG00000017260/ENSG00000138768/ENSG00000144674/ENSG00000003056/ENSG00000162695/ENSG00000134851/ENSG00000151532/ENSG00000065923/ENSG00000103496/ENSG00000165240/ENSG00000175582/ENSG00000176853/ENSG00000198925/ENSG00000166557/ENSG00000155252/ENSG00000169826/ENSG00000145740/ENSG00000136933/ENSG00000166747/ENSG00000134444/ENSG00000196655/ENSG00000147533/ENSG00000141367/ENSG00000165813/ENSG00000144583/ENSG00000116521/ENSG00000162980/ENSG00000029364/ENSG00000122705/ENSG00000124198/ENSG00000066455/ENSG00000220205/ENSG00000164292/ENSG00000126062/ENSG00000182400/ENSG00000108587/ENSG00000122126/ENSG00000179562/ENSG00000124333/ENSG00000177830/ENSG00000139266/ENSG00000119844/ENSG00000204842/ENSG00000158470/ENSG00000081014/ENSG00000136152/ENSG00000136238/ENSG00000143952/ENSG00000110048/ENSG00000126581/ENSG00000168282/ENSG00000104915/ENSG00000145817/ENSG00000151746/ENSG00000132254/ENSG00000143641/ENSG00000196371/ENSG00000079805/ENSG00000160613/ENSG00000142197/ENSG00000089063/ENSG00000152291/ENSG00000011009/ENSG00000088833/ENSG00000130733/ENSG00000090615/ENSG00000119396/ENSG00000103978/ENSG00000132718/ENSG00000162961/ENSG00000085382/ENSG00000153130/ENSG00000166685/ENSG00000141429/ENSG00000166377/ENSG00000158850/ENSG00000083097/ENSG00000071073/ENSG00000107185/ENSG00000104886/ENSG00000141252/ENSG00000113384/ENSG00000205155/ENSG00000100151/ENSG00000176022/ENSG00000125149/ENSG00000084733/ENSG00000134262/ENSG00000117362/ENSG00000076321/ENSG00000058799/ENSG00000140497/ENSG00000072958/ENSG00000116729/ENSG00000103769/ENSG00000166428/ENSG00000161013/ENSG00000108666/ENSG00000066777/ENSG00000110697/ENSG00000227500/ENSG00000125966/ENSG00000196968/ENSG00000188603/ENSG00000175265/ENSG00000142920/ENSG00000198324/ENSG00000099139/ENSG00000151693/ENSG00000131899/ENSG00000078328/ENSG00000103528/ENSG00000110080/ENSG00000137502/ENSG00000125734/ENSG00000149823/ENSG00000144057/ENSG00000007516/ENSG00000124406/ENSG00000197093/ENSG00000147408/ENSG00000125851/ENSG00000115257/ENSG00000115339/ENSG00000137177/ENSG00000184304/ENSG00000187210	0.009430183413588115
GO:0034774	ENSG00000106366/ENSG00000163932/ENSG00000019991/ENSG00000017427/ENSG00000102265/ENSG00000134516/ENSG00000105329/ENSG00000273749/ENSG00000175426/ENSG00000100311/ENSG00000148180/ENSG00000163754/ENSG00000160883/ENSG00000112715/ENSG00000051620/ENSG00000134443/ENSG00000239264/ENSG00000100234/ENSG00000149781/ENSG00000049860/ENSG00000160209/ENSG00000205542/ENSG00000092969/ENSG00000064666/ENSG00000143369/ENSG00000149925/ENSG00000137575/ENSG00000167244/ENSG00000197170/ENSG00000120885/ENSG00000198113/ENSG00000160213/ENSG00000102393/ENSG00000117592/ENSG00000166226/ENSG00000067225/ENSG00000196419/ENSG00000165916/ENSG00000156261/ENSG00000023318/ENSG00000108424/ENSG00000188229/ENSG00000163636/ENSG00000115233/ENSG00000161057/ENSG00000169299/ENSG00000173083/ENSG00000113273/ENSG00000136930/ENSG00000173692/ENSG00000106993/ENSG00000106588/ENSG00000173110/ENSG00000130402/ENSG00000171314/ENSG00000080824/ENSG00000109971/ENSG00000072110/ENSG00000077522/ENSG00000102580/ENSG00000143106/ENSG00000215301/ENSG00000198805/ENSG00000175166/ENSG00000103035/ENSG00000171236/ENSG00000170515/ENSG00000008018/ENSG00000143653/ENSG00000138071/ENSG00000131236/ENSG00000153310/ENSG00000111530/ENSG00000143621/ENSG00000162704/ENSG00000196262/ENSG00000243678/ENSG00000108671/ENSG00000197548/ENSG00000100243/ENSG00000104112/ENSG00000204386/ENSG00000136279/ENSG00000123131/ENSG00000096384/ENSG00000114098/ENSG00000131966/ENSG00000113194/ENSG00000198931/ENSG00000079246/ENSG00000108344/ENSG00000148334/ENSG00000121410/ENSG00000072080/ENSG00000155008/ENSG00000141012/ENSG00000084207/ENSG00000023697/ENSG00000138430/ENSG00000100030/ENSG00000185627/ENSG00000197461/ENSG00000146425/ENSG00000100568/ENSG00000135932/ENSG00000109320/ENSG00000204435/ENSG00000116260/ENSG00000164687/ENSG00000106348/ENSG00000114021/ENSG00000185127/ENSG00000105220/ENSG00000165280/ENSG00000057608/ENSG00000240972/ENSG00000001036/ENSG00000108828/ENSG00000109107/ENSG00000123329/ENSG00000198707/ENSG00000166710/ENSG00000134996/ENSG00000168092/ENSG00000182149/ENSG00000035403/ENSG00000188811/ENSG00000180448/ENSG00000084072/ENSG00000060971/ENSG00000178035/ENSG00000162688/ENSG00000169919/ENSG00000102316/ENSG00000170043/ENSG00000140319/ENSG00000143162/ENSG00000110442/ENSG00000196230/ENSG00000103187/ENSG00000115073/ENSG00000035862/ENSG00000137563/ENSG00000026297/ENSG00000163536/ENSG00000172232/ENSG00000173801/ENSG00000055955/ENSG00000156508/ENSG00000167658/ENSG00000145192/ENSG00000250722/ENSG00000102837	0.00965063907329186
GO:0002102	ENSG00000157510/ENSG00000050327/ENSG00000071127/ENSG00000148180/ENSG00000149781/ENSG00000167460/ENSG00000141985/ENSG00000088727/ENSG00000153317/ENSG00000136279/ENSG00000197321/ENSG00000165119/ENSG00000127947/ENSG00000198929/ENSG00000085733/ENSG00000035403/ENSG00000116574/ENSG00000110031/ENSG00000174705	0.00979111469646719
GO:0015935	ENSG00000147586/ENSG00000163319/ENSG00000061794/ENSG00000175110/ENSG00000181610/ENSG00000116898/ENSG00000128626/ENSG00000096080/ENSG00000048544/ENSG00000185088/ENSG00000175756/ENSG00000135972/ENSG00000239789/ENSG00000067248/ENSG00000172586/ENSG00000125445/ENSG00000198015/ENSG00000132300/ENSG00000102738/ENSG00000243927/ENSG00000182180/ENSG00000181991/ENSG00000144029/ENSG00000120333/ENSG00000062582/ENSG00000149806/ENSG00000144895/ENSG00000074071/ENSG00000266472/ENSG00000197728/ENSG00000204568/ENSG00000132676/ENSG00000122140/ENSG00000112306/ENSG00000134419/ENSG00000198034/ENSG00000142937/ENSG00000105372/ENSG00000204628/ENSG00000186468/ENSG00000164587/ENSG00000105193/ENSG00000149273/ENSG00000231500/ENSG00000142534/ENSG00000145425/ENSG00000235863	0.01027126142919563
GO:0008328	ENSG00000188803/ENSG00000152578/ENSG00000237515/ENSG00000120899/ENSG00000125675/ENSG00000155511/ENSG00000234965/ENSG00000075429/ENSG00000188730/ENSG00000187902/ENSG00000132535/ENSG00000100997/ENSG00000102312/ENSG00000142408/ENSG00000105737/ENSG00000176884/ENSG00000075461/ENSG00000105464/ENSG00000152208/ENSG00000171189/ENSG00000149403/ENSG00000198785	0.01050770132404705
GO:0030662	ENSG00000187714/ENSG00000204632/ENSG00000150961/ENSG00000204642/ENSG00000181744/ENSG00000234745/ENSG00000109321/ENSG00000204525/ENSG00000169071/ENSG00000136750/ENSG00000113070/ENSG00000143858/ENSG00000168685/ENSG00000206503/ENSG00000130164/ENSG00000155511/ENSG00000107295/ENSG00000010610/ENSG00000231389/ENSG00000152056/ENSG00000152700/ENSG00000157978/ENSG00000101438/ENSG00000155897/ENSG00000165646/ENSG00000100280/ENSG00000158623/ENSG00000095139/ENSG00000182287/ENSG00000144566/ENSG00000175416/ENSG00000155097/ENSG00000100528/ENSG00000184432/ENSG00000140022/ENSG00000129083/ENSG00000196586/ENSG00000106367/ENSG00000086598/ENSG00000108433/ENSG00000223865/ENSG00000109971/ENSG00000136240/ENSG00000100934/ENSG00000157020/ENSG00000117410/ENSG00000085063/ENSG00000005243/ENSG00000180398/ENSG00000161203/ENSG00000113282/ENSG00000138768/ENSG00000101310/ENSG00000003056/ENSG00000136279/ENSG00000151532/ENSG00000100554/ENSG00000166557/ENSG00000033627/ENSG00000145740/ENSG00000072134/ENSG00000166747/ENSG00000170348/ENSG00000122218/ENSG00000113615/ENSG00000154146/ENSG00000136856/ENSG00000134970/ENSG00000141367/ENSG00000100568/ENSG00000072274/ENSG00000122705/ENSG00000220205/ENSG00000107651/ENSG00000079332/ENSG00000162236/ENSG00000047249/ENSG00000124333/ENSG00000119844/ENSG00000103723/ENSG00000142186/ENSG00000128524/ENSG00000138674/ENSG00000162517/ENSG00000185883/ENSG00000089818/ENSG00000183020/ENSG00000152291/ENSG00000132718/ENSG00000067715/ENSG00000181789/ENSG00000166710/ENSG00000148396/ENSG00000074695/ENSG00000160131/ENSG00000265808/ENSG00000105438/ENSG00000138802/ENSG00000159720/ENSG00000104490/ENSG00000134262/ENSG00000249915/ENSG00000101152/ENSG00000131100/ENSG00000147416/ENSG00000072958/ENSG00000219200/ENSG00000244045/ENSG00000111481/ENSG00000176986/ENSG00000042753/ENSG00000127946/ENSG00000111737/ENSG00000105649/ENSG00000213760/ENSG00000137261/ENSG00000115255/ENSG00000130787/ENSG00000213983/ENSG00000174804/ENSG00000081479/ENSG00000075826/ENSG00000150337/ENSG00000084674/ENSG00000163235	0.010792059504036508
GO:0000159	ENSG00000066027/ENSG00000221914/ENSG00000104695/ENSG00000078304/ENSG00000175470/ENSG00000119383/ENSG00000113575/ENSG00000154001/ENSG00000068971/ENSG00000074211/ENSG00000105568/ENSG00000167393	0.011142033372187778
GO:0032039	ENSG00000102786/ENSG00000064102/ENSG00000165359/ENSG00000138614/ENSG00000143493/ENSG00000138785/ENSG00000104613/ENSG00000185085/ENSG00000164941/ENSG00000127054/ENSG00000143624/ENSG00000146576	0.011142033372187778
GO:0097449	ENSG00000165474/ENSG00000171885/ENSG00000134001/ENSG00000151229/ENSG00000151012/ENSG00000087250/ENSG00000158828/ENSG00000205336/ENSG00000110436/ENSG00000164082/ENSG00000132872/ENSG00000082482	0.011142033372187778
GO:0034705	ENSG00000135750/ENSG00000162494/ENSG00000185760/ENSG00000156113/ENSG00000170745/ENSG00000157542/ENSG00000104783/ENSG00000166006/ENSG00000116396/ENSG00000182674/ENSG00000158445/ENSG00000123700/ENSG00000184156/ENSG00000168135/ENSG00000182324/ENSG00000171385/ENSG00000171126/ENSG00000182255/ENSG00000131398/ENSG00000105642/ENSG00000182132/ENSG00000099822/ENSG00000169282/ENSG00000111262/ENSG00000120049/ENSG00000135643/ENSG00000162975/ENSG00000105737/ENSG00000055118/ENSG00000069424/ENSG00000174469/ENSG00000129159/ENSG00000143473/ENSG00000171189/ENSG00000120457/ENSG00000138622/ENSG00000130037/ENSG00000183908/ENSG00000184709/ENSG00000162989/ENSG00000149403/ENSG00000082482/ENSG00000164794/ENSG00000006071	0.011260782798077412
